ID,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival
0xa0a3 ,Buffet ,motorcycle ,0,No 
0x414d ,Snack ,motorcycle ,1,No 
0x9f0d ,Drinks ,motorcycle ,1,No 
0xa277 ,Meal ,motorcycle ,1,No 
0x62d1 ,Snack ,motorcycle ,1,No 
0x3489 ,Drinks ,motorcycle ,0,No 
0xda42 ,Buffet ,scooter ,1,No 
0x3f8f ,Buffet ,motorcycle ,1,No 
0x1829 ,Meal ,scooter ,1,No 
0x59f7 ,Meal ,scooter ,1,No 
0x254d ,Buffet ,motorcycle ,0,No 
0x9862 ,Drinks ,motorcycle ,1,No 
0x4c3a ,Meal ,motorcycle ,0,No 
0x44b2 ,Snack ,electric_scooter ,1,No 
0x7224 ,Snack ,motorcycle ,1,No 
0xc14 ,Meal ,motorcycle ,0,No 
0x5909 ,Drinks ,motorcycle ,1,No 
0x2bc7 ,Drinks ,motorcycle ,1,No 
0xb294 ,Drinks ,electric_scooter ,0,No 
0x84a3 ,Buffet ,motorcycle ,1,No 
0xa775 ,Meal ,motorcycle ,1,No 
0x62ea ,Buffet ,motorcycle ,1,No 
0x514a ,Buffet ,motorcycle ,1,No 
0x832 ,Meal ,motorcycle ,1,No 
0x9748 ,Meal ,motorcycle ,0,No 
0x94d ,Meal ,motorcycle ,0,No 
0xd560 ,Drinks ,scooter ,1,No 
0x2585 ,Drinks ,scooter ,1,No 
0xc167 ,Drinks ,motorcycle ,0,No 
0x5709 ,Drinks ,scooter ,1,No 
0x30f0 ,Buffet ,motorcycle ,0,No 
0x71fe ,Drinks ,scooter ,1,No 
0xd04f ,Meal ,motorcycle ,1,No 
0x3ea6 ,Buffet ,motorcycle ,0,No 
0x2ca9 ,Snack ,scooter ,0,No 
0xa6af ,Snack ,scooter ,1,No 
0x760a ,Snack ,scooter ,1,No 
0xd682 ,Drinks ,motorcycle ,1,No 
0xa4e8 ,Buffet ,electric_scooter ,1,No 
0x3066 ,Meal ,motorcycle ,0,No 
0xa4b0 ,Drinks ,scooter ,1,No 
0x2067 ,Meal ,scooter ,0,No 
0xcca3 ,Meal ,motorcycle ,1,No 
0x236c ,Buffet ,motorcycle ,1,No 
0x366f ,Meal ,scooter ,0,No 
0xaacf ,Snack ,motorcycle ,1,No 
0xd05a ,Drinks ,scooter ,2,No 
0x5474 ,Meal ,motorcycle ,1,No 
0x2a0c ,Snack ,motorcycle ,1,No 
0x8400 ,Buffet ,motorcycle ,1,No 
0x110b ,Meal ,motorcycle ,0,No 
0x828 ,Meal ,scooter ,1,No 
0x362a ,Snack ,motorcycle ,1,No 
0x2e6e ,Meal ,motorcycle ,1,No 
0x312e ,Meal ,motorcycle ,0,No 
0xddd9 ,Meal ,motorcycle ,2,No 
0x4f01 ,Buffet ,motorcycle ,1,No 
0x5bb6 ,Meal ,scooter ,1,No 
0x2cef ,Buffet ,scooter ,0,No 
0x33fa ,Snack ,motorcycle ,2,No 
0x708a ,Meal ,scooter ,1,No 
0x5420 ,Meal ,motorcycle ,0,No 
0xc69f ,Buffet ,electric_scooter ,0,No 
0x420a ,Meal ,motorcycle ,1,No 
0x3290 ,Buffet ,motorcycle ,1,No 
0x9ca9 ,Drinks ,scooter ,1,No 
0x48b3 ,Drinks ,motorcycle ,1,No 
0xcbb7 ,Snack ,motorcycle ,1,No 
0x3357 ,Snack ,motorcycle ,1,No 
0x4fc ,Meal ,motorcycle ,0,No 
0x3465 ,Snack ,motorcycle ,0,No 
0x6d27 ,Drinks ,scooter ,0,No 
0x5b11 ,Snack ,scooter ,NaN ,No 
0x4f71 ,Meal ,motorcycle ,0,No 
0x932a ,Snack ,electric_scooter ,1,Yes 
0x5692 ,Meal ,motorcycle ,1,No 
0x1abd ,Drinks ,scooter ,0,No 
0x9144 ,Snack ,motorcycle ,1,No 
0x6dc7 ,Buffet ,motorcycle ,1,No 
0x61c5 ,Meal ,scooter ,0,No 
0x8859 ,Buffet ,motorcycle ,1,No 
0xceb7 ,Drinks ,scooter ,1,No 
0x63de ,Drinks ,motorcycle ,1,No 
0x6d06 ,Drinks ,scooter ,0,No 
0xcaa4 ,Buffet ,scooter ,1,No 
0x61d5 ,Snack ,scooter ,1,No 
0x6796 ,Meal ,electric_scooter ,0,No 
0xb7f4 ,Snack ,scooter ,0,No 
0xda2 ,Meal ,motorcycle ,1,No 
0x592a ,Drinks ,motorcycle ,1,No 
0x5071 ,Buffet ,motorcycle ,NaN ,No 
0xc30d ,Snack ,motorcycle ,1,No 
0xa226 ,Snack ,scooter ,1,No 
0x3c7a ,Meal ,scooter ,0,No 
0xb72f ,Meal ,motorcycle ,0,No 
0x9347 ,Buffet ,motorcycle ,1,No 
0x3ec8 ,Buffet ,scooter ,0,No 
0xd38 ,Meal ,electric_scooter ,1,No 
0x2338 ,Meal ,scooter ,1,No 
0x9f94 ,Snack ,motorcycle ,0,No 
0x445b ,Meal ,scooter ,NaN ,No 
0x59b7 ,Meal ,motorcycle ,1,No 
0x22b6 ,Drinks ,electric_scooter ,1,No 
0x8b2f ,Buffet ,scooter ,1,No 
0xc130 ,Buffet ,motorcycle ,0,No 
0x5017 ,Drinks ,motorcycle ,1,No 
0x8554 ,Meal ,motorcycle ,0,No 
0xa76e ,Meal ,scooter ,1,No 
0xceeb ,Meal ,scooter ,1,No 
0x72d6 ,Meal ,motorcycle ,1,No 
0xd423 ,Meal ,scooter ,1,No 
0xd347 ,Buffet ,motorcycle ,0,No 
0x4b9a ,Buffet ,motorcycle ,1,No 
0xa85e ,Snack ,motorcycle ,1,No 
0x5643 ,Buffet ,scooter ,0,No 
0x7439 ,Buffet ,motorcycle ,0,No 
0x12c2 ,Meal ,scooter ,1,No 
0xbfb5 ,Meal ,scooter ,2,No 
0x7a9a ,Drinks ,motorcycle ,0,No 
0x91b8 ,Buffet ,scooter ,1,No 
0x92d9 ,Drinks ,motorcycle ,0,No 
0x9dda ,Snack ,scooter ,0,No 
0xe1b3 ,Buffet ,motorcycle ,1,No 
0x36a7 ,Drinks ,motorcycle ,1,No 
0x5acd ,Buffet ,motorcycle ,1,No 
0xcb82 ,Meal ,scooter ,1,No 
0x5576 ,Buffet ,motorcycle ,0,No 
0xd430 ,Meal ,scooter ,1,No 
0x38bf ,Buffet ,scooter ,1,No 
0x7188 ,Snack ,motorcycle ,1,No 
0x204d ,Snack ,motorcycle ,0,No 
0x98cb ,Snack ,motorcycle ,1,No 
0xa2e1 ,Snack ,motorcycle ,1,No 
0x369e ,Buffet ,scooter ,0,No 
0x1fe6 ,Drinks ,motorcycle ,1,No 
0x4e26 ,Snack ,scooter ,1,No 
0x362d ,Meal ,scooter ,1,No 
0x7747 ,Snack ,scooter ,1,No 
0x9ad3 ,Meal ,scooter ,0,No 
0x9681 ,Snack ,scooter ,0,No 
0x75a ,Snack ,motorcycle ,0,No 
0x81f8 ,Buffet ,scooter ,1,No 
0x3a2d ,Buffet ,scooter ,0,No 
0xe00f ,Snack ,electric_scooter ,2,No 
0x77e1 ,Drinks ,electric_scooter ,0,No 
0x615 ,Buffet ,scooter ,1,No 
0xc420 ,Meal ,motorcycle ,1,No 
0xb90 ,Meal ,scooter ,0,No 
0xb7fb ,Buffet ,scooter ,1,No 
0x89f ,Snack ,motorcycle ,1,No 
0x67b8 ,Snack ,motorcycle ,0,No 
0x21ec ,Snack ,scooter ,1,No 
0x45c3 ,Buffet ,electric_scooter ,2,No 
0x69ce ,Buffet ,motorcycle ,1,No 
0xb2dd ,Drinks ,scooter ,1,No 
0x727c ,Meal ,scooter ,1,No 
0x2cdd ,Snack ,motorcycle ,0,No 
0xbb6e ,Snack ,scooter ,1,No 
0x5073 ,Snack ,scooter ,0,No 
0x1216 ,Buffet ,motorcycle ,0,No 
0xa94 ,Meal ,scooter ,1,No 
0x6b1d ,Drinks ,scooter ,0,No 
0x64f2 ,Buffet ,motorcycle ,0,No 
0x85c ,Snack ,scooter ,1,No 
0xd042 ,Snack ,motorcycle ,1,No 
0x9c27 ,Drinks ,motorcycle ,0,No 
0x2be6 ,Buffet ,motorcycle ,1,No 
0x6b5d ,Meal ,scooter ,0,No 
0x2c72 ,Buffet ,electric_scooter ,0,No 
0xac8b ,Snack ,motorcycle ,1,No 
0x8e4c ,Drinks ,electric_scooter ,1,No 
0x6678 ,Meal ,motorcycle ,1,No 
0x3dec ,Drinks ,motorcycle ,1,No 
0x903 ,Buffet ,scooter ,1,No 
0x4def ,Meal ,motorcycle ,1,No 
0xc33c ,Snack ,scooter ,1,No 
0x348c ,Drinks ,motorcycle ,1,No 
0x4efa ,Meal ,electric_scooter ,1,No 
0x9ee1 ,Buffet ,electric_scooter ,0,No 
0x80b9 ,Drinks ,motorcycle ,0,No 
0xb27f ,Drinks ,motorcycle ,1,No 
0xbae0 ,Meal ,motorcycle ,0,No 
0x28bd ,Drinks ,motorcycle ,0,No 
0x8c4f ,Drinks ,motorcycle ,1,No 
0x52e3 ,Drinks ,motorcycle ,0,No 
0x504a ,Buffet ,scooter ,1,No 
0xd80b ,Snack ,electric_scooter ,0,No 
0x37cb ,Snack ,scooter ,0,No 
0x6c72 ,Buffet ,motorcycle ,1,No 
0x9774 ,Meal ,motorcycle ,1,No 
0x3b58 ,Snack ,scooter ,0,No 
0x4264 ,Meal ,motorcycle ,0,No 
0x68ff ,Drinks ,motorcycle ,1,No 
0x7ba6 ,Buffet ,motorcycle ,1,No 
0x8a43 ,Snack ,motorcycle ,1,No 
0x5168 ,Drinks ,motorcycle ,1,No 
0x29da ,Snack ,motorcycle ,0,No 
0x54e ,Drinks ,motorcycle ,NaN ,No 
0x472 ,Snack ,motorcycle ,1,No 
0x2513 ,Buffet ,electric_scooter ,1,No 
0x69fc ,Meal ,motorcycle ,1,No 
0xd1cc ,Snack ,motorcycle ,1,No 
0x4566 ,Meal ,motorcycle ,2,No 
0xaf95 ,Meal ,motorcycle ,1,No 
0x53c ,Drinks ,motorcycle ,0,No 
0x16e1 ,Meal ,scooter ,1,No 
0xc987 ,Snack ,scooter ,1,No 
0x2949 ,Buffet ,motorcycle ,2,No 
0xba11 ,Drinks ,motorcycle ,1,No 
0xc79a ,Buffet ,electric_scooter ,1,No 
0x2d3e ,Meal ,motorcycle ,0,No 
0x1962 ,Buffet ,scooter ,1,No 
0x7edb ,Meal ,motorcycle ,1,No 
0xc8c3 ,Meal ,scooter ,0,No 
0x571c ,Snack ,scooter ,0,No 
0x2554 ,Drinks ,motorcycle ,1,No 
0x2e89 ,Drinks ,scooter ,1,No 
0xb74 ,Buffet ,motorcycle ,1,No 
0xd18 ,Buffet ,motorcycle ,0,No 
0x41d0 ,Snack ,motorcycle ,1,No 
0x108c ,Buffet ,motorcycle ,0,No 
0x702c ,Snack ,motorcycle ,0,No 
0xb42b ,Buffet ,motorcycle ,0,No 
0xa8fd ,Snack ,motorcycle ,0,No 
0x1a05 ,Buffet ,motorcycle ,1,No 
0x9fd7 ,Buffet ,motorcycle ,0,No 
0x92c7 ,Snack ,motorcycle ,1,No 
0x8b78 ,Snack ,motorcycle ,1,No 
0x19db ,Buffet ,motorcycle ,0,No 
0x3e65 ,Buffet ,motorcycle ,1,No 
0x5422 ,Drinks ,motorcycle ,1,No 
0x6704 ,Drinks ,motorcycle ,3,No 
0x4d58 ,Snack ,motorcycle ,1,No 
0x1cb0 ,Buffet ,motorcycle ,1,No 
0x1be3 ,Drinks ,scooter ,1,No 
0x10d5 ,Snack ,motorcycle ,2,No 
0x6f9 ,Buffet ,scooter ,0,No 
0x7aab ,Snack ,scooter ,1,No 
0x5e6d ,Meal ,scooter ,1,No 
0x703e ,Meal ,motorcycle ,1,No 
0x800a ,Meal ,scooter ,1,Yes 
0x234c ,Meal ,motorcycle ,0,No 
0x2463 ,Buffet ,motorcycle ,3,Yes 
0x1c91 ,Meal ,motorcycle ,3,Yes 
0x5a0c ,Buffet ,scooter ,0,No 
0x4c64 ,Buffet ,motorcycle ,1,No 
0x4104 ,Drinks ,motorcycle ,1,No 
0xc61 ,Buffet ,motorcycle ,1,No 
0xc776 ,Snack ,motorcycle ,1,No 
0x3b22 ,Buffet ,motorcycle ,1,No 
0x4ced ,Meal ,motorcycle ,1,No 
0x6b19 ,Buffet ,scooter ,0,No 
0x321a ,Meal ,motorcycle ,1,No 
0x68d1 ,Buffet ,motorcycle ,0,No 
0xc3c2 ,Buffet ,motorcycle ,1,No 
0x1da7 ,Buffet ,motorcycle ,0,No 
0x9552 ,Drinks ,motorcycle ,1,No 
0x2cee ,Snack ,scooter ,1,No 
0xbbdd ,Drinks ,scooter ,0,No 
0x2195 ,Drinks ,motorcycle ,1,No 
0xa882 ,Drinks ,motorcycle ,1,No 
0x62eb ,Meal ,motorcycle ,0,No 
0x1614 ,Buffet ,motorcycle ,0,No 
0x722a ,Meal ,motorcycle ,1,No 
0x85a2 ,Drinks ,motorcycle ,0,No 
0x513f ,Snack ,motorcycle ,1,No 
0xa95f ,Buffet ,motorcycle ,1,No 
0x1f85 ,Drinks ,scooter ,1,No 
0x4024 ,Meal ,motorcycle ,1,No 
0xd919 ,Snack ,motorcycle ,2,No 
0xa999 ,Meal ,scooter ,1,No 
0xd596 ,Buffet ,motorcycle ,1,No 
0x1a58 ,Meal ,motorcycle ,0,No 
0xc16b ,Meal ,motorcycle ,1,No 
0x4806 ,Drinks ,motorcycle ,1,No 
0x7728 ,Meal ,motorcycle ,NaN ,No 
0xc1cd ,Drinks ,scooter ,1,No 
0x699f ,Drinks ,motorcycle ,0,No 
0xd25b ,Meal ,motorcycle ,1,No 
0x79cb ,Snack ,motorcycle ,0,No 
0x3297 ,Snack ,scooter ,0,No 
0x789 ,Drinks ,scooter ,1,No 
0xdde4 ,Buffet ,motorcycle ,0,No 
0x5d2c ,Meal ,scooter ,1,No 
0x2627 ,Meal ,scooter ,1,No 
0xcb0d ,Buffet ,electric_scooter ,0,No 
0x2f58 ,Meal ,motorcycle ,0,No 
0xbd72 ,Drinks ,motorcycle ,1,No 
0x7465 ,Meal ,motorcycle ,0,No 
0x31c2 ,Meal ,motorcycle ,0,No 
0xa043 ,Meal ,motorcycle ,2,No 
0xb9c6 ,Drinks ,scooter ,2,No 
0xafd6 ,Meal ,motorcycle ,1,No 
0xc98a ,Meal ,motorcycle ,0,No 
0xbc3 ,Snack ,motorcycle ,1,No 
0x4779 ,Buffet ,motorcycle ,1,No 
0xa1a3 ,Meal ,motorcycle ,1,No 
0xd0b1 ,Buffet ,motorcycle ,2,No 
0xc284 ,Drinks ,motorcycle ,1,No 
0xd4a6 ,Drinks ,scooter ,1,No 
0xb07b ,Meal ,scooter ,0,No 
0x80f5 ,Buffet ,scooter ,1,No 
0x4e16 ,Buffet ,motorcycle ,1,No 
0x70a8 ,Snack ,motorcycle ,1,No 
0x5728 ,Drinks ,motorcycle ,1,No 
0x6a1f ,Meal ,motorcycle ,1,No 
0x9d8c ,Snack ,scooter ,0,No 
0xdff1 ,Buffet ,electric_scooter ,1,No 
0x43ee ,Buffet ,motorcycle ,0,No 
0x2f8c ,Snack ,motorcycle ,0,No 
0xa283 ,Drinks ,motorcycle ,1,No 
0x5d9f ,Drinks ,motorcycle ,1,No 
0xfd8 ,Meal ,motorcycle ,1,No 
0x9109 ,Meal ,motorcycle ,0,No 
0xb68e ,Snack ,motorcycle ,1,No 
0xab7f ,Meal ,motorcycle ,3,No 
0xdefb ,Buffet ,motorcycle ,1,No 
0x4a4b ,Drinks ,motorcycle ,1,No 
0x85d ,Drinks ,electric_scooter ,0,No 
0xda95 ,Snack ,scooter ,0,No 
0x2be1 ,Buffet ,electric_scooter ,1,No 
0xbe87 ,Buffet ,motorcycle ,1,No 
0x4032 ,Snack ,scooter ,1,No 
0xac13 ,Drinks ,motorcycle ,1,No 
0xb59 ,Meal ,motorcycle ,1,No 
0x454f ,Snack ,motorcycle ,1,No 
0xcbfe ,Snack ,motorcycle ,2,No 
0x1026 ,Meal ,motorcycle ,0,No 
0x9f36 ,Buffet ,motorcycle ,1,No 
0xd093 ,Buffet ,scooter ,1,No 
0xd862 ,Drinks ,motorcycle ,1,No 
0x4caa ,Buffet ,electric_scooter ,1,No 
0x49aa ,Meal ,scooter ,1,No 
0x8b07 ,Snack ,motorcycle ,1,No 
0xab49 ,Meal ,electric_scooter ,1,No 
0x48d ,Meal ,motorcycle ,1,No 
0x7153 ,Meal ,motorcycle ,1,No 
0x90a3 ,Meal ,motorcycle ,1,No 
0x2bcd ,Drinks ,motorcycle ,2,No 
0x939c ,Buffet ,motorcycle ,1,No 
0xdbf7 ,Drinks ,electric_scooter ,1,No 
0x655e ,Buffet ,scooter ,1,No 
0x9194 ,Drinks ,scooter ,0,No 
0x8e4a ,Drinks ,motorcycle ,1,No 
0x4852 ,Snack ,motorcycle ,0,No 
0x399d ,Drinks ,electric_scooter ,1,No 
0x90f8 ,Snack ,motorcycle ,1,No 
0x2cfc ,Drinks ,scooter ,1,No 
0x8b03 ,Meal ,motorcycle ,1,No 
0x210d ,Snack ,scooter ,1,No 
0x99e0 ,Drinks ,motorcycle ,1,No 
0xc97f ,Meal ,motorcycle ,1,No 
0xd7b7 ,Buffet ,scooter ,0,No 
0x9f80 ,Snack ,scooter ,1,No 
0x2866 ,Buffet ,scooter ,0,No 
0x3418 ,Buffet ,scooter ,1,No 
0x9625 ,Snack ,motorcycle ,1,Yes 
0x68ed ,Drinks ,motorcycle ,0,No 
0x28bc ,Buffet ,motorcycle ,1,No 
0x994c ,Buffet ,motorcycle ,1,No 
0xdb99 ,Snack ,motorcycle ,1,No 
0xbb6 ,Snack ,motorcycle ,1,No 
0x6314 ,Drinks ,motorcycle ,1,No 
0xc11e ,Meal ,motorcycle ,1,No 
0x8b28 ,Drinks ,motorcycle ,1,No 
0xcd2 ,Meal ,motorcycle ,1,No 
0xcd8a ,Buffet ,electric_scooter ,NaN ,No 
0x74f3 ,Meal ,electric_scooter ,0,No 
0x1424 ,Meal ,motorcycle ,1,No 
0x73e5 ,Snack ,electric_scooter ,1,No 
0x3838 ,Drinks ,motorcycle ,1,No 
0x5ce9 ,Buffet ,electric_scooter ,1,No 
0x1d0f ,Meal ,motorcycle ,2,No 
0x7145 ,Drinks ,scooter ,1,No 
0x1b77 ,Snack ,motorcycle ,1,No 
0x856a ,Meal ,scooter ,1,No 
0x7a8d ,Drinks ,scooter ,2,No 
0x8a44 ,Meal ,motorcycle ,0,No 
0x31e9 ,Meal ,motorcycle ,1,No 
0xc057 ,Buffet ,scooter ,1,No 
0x503b ,Snack ,motorcycle ,2,Yes 
0x46ea ,Snack ,electric_scooter ,1,No 
0xba03 ,Buffet ,electric_scooter ,1,No 
0xa20e ,Drinks ,motorcycle ,0,No 
0xa160 ,Buffet ,scooter ,0,No 
0x305d ,Meal ,motorcycle ,0,No 
0x161a ,Snack ,scooter ,1,No 
0x34b9 ,Drinks ,motorcycle ,0,No 
0x2775 ,Buffet ,motorcycle ,0,No 
0x2b32 ,Meal ,motorcycle ,NaN ,No 
0x797 ,Meal ,motorcycle ,1,No 
0x8b1a ,Drinks ,motorcycle ,1,No 
0xcda9 ,Drinks ,motorcycle ,0,No 
0xc4b1 ,Meal ,motorcycle ,1,No 
0x5450 ,Snack ,scooter ,1,No 
0x9304 ,Meal ,motorcycle ,1,No 
0x97a6 ,Snack ,motorcycle ,1,No 
0x1ae9 ,Drinks ,electric_scooter ,1,No 
0x3c10 ,Snack ,motorcycle ,0,No 
0x4e76 ,Snack ,motorcycle ,1,No 
0x62da ,Meal ,scooter ,1,No 
0x750e ,Meal ,motorcycle ,1,No 
0xdd22 ,Buffet ,motorcycle ,1,No 
0x4533 ,Drinks ,electric_scooter ,2,No 
0x92c8 ,Drinks ,scooter ,1,No 
0x7858 ,Drinks ,motorcycle ,1,No 
0xd7ad ,Drinks ,motorcycle ,0,No 
0x878f ,Snack ,scooter ,1,No 
0x2d83 ,Drinks ,motorcycle ,1,No 
0x8ad6 ,Snack ,motorcycle ,0,No 
0x827a ,Drinks ,motorcycle ,1,No 
0x4639 ,Snack ,motorcycle ,1,No 
0x4c3d ,Snack ,scooter ,0,No 
0x658b ,Buffet ,motorcycle ,1,No 
0x1288 ,Buffet ,motorcycle ,1,No 
0x47c5 ,Drinks ,scooter ,1,No 
0x992b ,Meal ,motorcycle ,NaN ,No 
0xd8d0 ,Snack ,scooter ,2,No 
0xba79 ,Drinks ,scooter ,1,No 
0x5f39 ,Buffet ,motorcycle ,1,No 
0xb3b ,Snack ,electric_scooter ,0,No 
0x5a96 ,Drinks ,motorcycle ,0,No 
0x1298 ,Snack ,scooter ,1,No 
0xba42 ,Snack ,motorcycle ,1,No 
0xdb2e ,Buffet ,scooter ,0,No 
0x8fd4 ,Snack ,motorcycle ,1,No 
0xd285 ,Drinks ,motorcycle ,1,No 
0x393e ,Drinks ,scooter ,2,No 
0x3742 ,Buffet ,scooter ,1,No 
0xdb45 ,Snack ,motorcycle ,0,No 
0x95ef ,Meal ,motorcycle ,0,No 
0x41ac ,Snack ,scooter ,1,No 
0x10e1 ,Drinks ,scooter ,1,No 
0xd812 ,Snack ,motorcycle ,1,No 
0x49cd ,Meal ,scooter ,0,No 
0xe054 ,Snack ,motorcycle ,1,No 
0x5b88 ,Meal ,motorcycle ,1,No 
0x10d7 ,Buffet ,motorcycle ,2,No 
0xd530 ,Buffet ,motorcycle ,1,No 
0xb0f3 ,Buffet ,motorcycle ,1,No 
0xd5cd ,Snack ,motorcycle ,0,No 
0x35af ,Meal ,motorcycle ,1,No 
0xb62f ,Buffet ,motorcycle ,1,No 
0xb133 ,Drinks ,scooter ,0,No 
0x23fa ,Meal ,motorcycle ,0,No 
0xb08f ,Drinks ,motorcycle ,1,No 
0x7f0f ,Drinks ,scooter ,0,No 
0xd214 ,Drinks ,scooter ,1,No 
0xd215 ,Meal ,electric_scooter ,1,No 
0x4934 ,Meal ,motorcycle ,1,No 
0x5772 ,Buffet ,motorcycle ,1,No 
0x427a ,Snack ,scooter ,1,No 
0x89d5 ,Snack ,motorcycle ,0,No 
0x3ef2 ,Snack ,motorcycle ,2,No 
0x5aa7 ,Meal ,scooter ,1,No 
0x1574 ,Meal ,motorcycle ,1,No 
0x5a0e ,Buffet ,motorcycle ,1,No 
0xdde5 ,Drinks ,scooter ,0,No 
0x1010 ,Snack ,scooter ,1,No 
0xc49e ,Meal ,motorcycle ,0,No 
0xc38e ,Buffet ,motorcycle ,0,NaN 
0xb222 ,Snack ,motorcycle ,0,No 
0x8f1a ,Snack ,motorcycle ,0,No 
0x873f ,Drinks ,motorcycle ,0,No 
0xd96a ,Buffet ,scooter ,1,No 
0x1718 ,Meal ,motorcycle ,NaN ,No 
0xba0c ,Meal ,motorcycle ,1,No 
0x193f ,Buffet ,motorcycle ,0,No 
0xcbe9 ,Snack ,motorcycle ,1,No 
0xcaf0 ,Meal ,motorcycle ,1,No 
0x5cd0 ,Buffet ,motorcycle ,0,No 
0x6d65 ,Buffet ,motorcycle ,1,No 
0x1952 ,Snack ,motorcycle ,1,No 
0x7e51 ,Snack ,motorcycle ,0,No 
0x3525 ,Snack ,scooter ,1,No 
0xd8ce ,Meal ,motorcycle ,2,No 
0xcb98 ,Meal ,motorcycle ,0,No 
0x12dc ,Meal ,electric_scooter ,1,No 
0x453c ,Drinks ,motorcycle ,0,No 
0x2927 ,Meal ,electric_scooter ,1,No 
0x7b0e ,Buffet ,scooter ,1,No 
0x9641 ,Drinks ,motorcycle ,0,No 
0xbf48 ,Drinks ,electric_scooter ,0,No 
0x9763 ,Snack ,motorcycle ,1,No 
0x757b ,Drinks ,motorcycle ,0,No 
0x9612 ,Meal ,scooter ,0,No 
0x486f ,Meal ,motorcycle ,1,No 
0x4915 ,Meal ,scooter ,0,No 
0xac18 ,Drinks ,motorcycle ,1,No 
0x56a4 ,Drinks ,motorcycle ,2,No 
0xc60e ,Drinks ,scooter ,1,No 
0x1e74 ,Meal ,motorcycle ,0,No 
0x1a98 ,Meal ,scooter ,1,No 
0x7b1f ,Buffet ,motorcycle ,1,No 
0x4997 ,Buffet ,motorcycle ,0,No 
0x190a ,Buffet ,motorcycle ,1,No 
0x2475 ,Drinks ,motorcycle ,1,No 
0x798f ,Snack ,motorcycle ,1,No 
0x774a ,Buffet ,motorcycle ,1,No 
0xed8 ,Snack ,motorcycle ,0,No 
0xaa54 ,Meal ,motorcycle ,1,No 
0xb1f9 ,Drinks ,scooter ,0,No 
0x2c44 ,Snack ,scooter ,1,No 
0xb5a0 ,Snack ,motorcycle ,1,No 
0x61a8 ,Drinks ,motorcycle ,1,No 
0x7551 ,Buffet ,motorcycle ,1,No 
0x5163 ,Drinks ,electric_scooter ,1,No 
0xb9ba ,Meal ,motorcycle ,1,No 
0xa26f ,Snack ,scooter ,1,No 
0x1502 ,Meal ,motorcycle ,1,No 
0xa6c1 ,Snack ,motorcycle ,1,No 
0x74ed ,Meal ,motorcycle ,0,No 
0x7ac3 ,Meal ,motorcycle ,0,No 
0x56f3 ,Snack ,motorcycle ,0,No 
0x1e24 ,Drinks ,motorcycle ,1,No 
0x6b78 ,Meal ,scooter ,0,No 
0x72b9 ,Meal ,scooter ,1,No 
0xd280 ,Buffet ,motorcycle ,1,No 
0xcbd ,Buffet ,motorcycle ,1,No 
0xa0ed ,Drinks ,motorcycle ,1,No 
0x538d ,Snack ,scooter ,0,No 
0xa83e ,Drinks ,motorcycle ,1,No 
0x822f ,Drinks ,motorcycle ,0,No 
0x3269 ,Meal ,scooter ,1,No 
0xaae8 ,Buffet ,scooter ,1,No 
0x2f9e ,Snack ,motorcycle ,1,No 
0xcd42 ,Drinks ,motorcycle ,0,No 
0x4889 ,Meal ,motorcycle ,1,No 
0x8bbf ,Buffet ,scooter ,1,No 
0x4a9 ,Drinks ,scooter ,1,No 
0xb9d3 ,Drinks ,scooter ,0,No 
0xe0c5 ,Meal ,motorcycle ,1,No 
0x262a ,Drinks ,motorcycle ,0,No 
0xc394 ,Meal ,scooter ,0,No 
0xcde ,Meal ,scooter ,0,No 
0x7c33 ,Snack ,motorcycle ,0,No 
0x597d ,Drinks ,motorcycle ,0,No 
0x86eb ,Drinks ,motorcycle ,1,No 
0x7e03 ,Meal ,scooter ,1,No 
0xad43 ,Drinks ,motorcycle ,1,No 
0x49ae ,Buffet ,scooter ,1,No 
0x4b1e ,Buffet ,scooter ,1,No 
0x746b ,Drinks ,scooter ,1,No 
0x349a ,Drinks ,electric_scooter ,1,No 
0xd284 ,Drinks ,scooter ,1,No 
0xa93 ,Drinks ,motorcycle ,1,No 
0x1e7b ,Drinks ,motorcycle ,1,No 
0x7afb ,Buffet ,motorcycle ,1,No 
0xd699 ,Buffet ,scooter ,1,No 
0x631a ,Meal ,scooter ,0,No 
0x3dfc ,Drinks ,electric_scooter ,1,No 
0x3ccf ,Buffet ,scooter ,1,No 
0x457d ,Buffet ,motorcycle ,1,No 
0xdff9 ,Snack ,motorcycle ,1,No 
0x6c01 ,Meal ,motorcycle ,1,No 
0xe0f1 ,Snack ,scooter ,1,No 
0xab50 ,Buffet ,scooter ,1,No 
0x9169 ,Buffet ,motorcycle ,0,No 
0xc5f6 ,Buffet ,motorcycle ,1,No 
0x1c95 ,Buffet ,scooter ,1,No 
0xb233 ,Drinks ,scooter ,1,No 
0x1d9d ,Drinks ,motorcycle ,1,No 
0x6d33 ,Snack ,scooter ,0,No 
0x898f ,Drinks ,motorcycle ,0,No 
0x8196 ,Meal ,motorcycle ,1,No 
0x853e ,Buffet ,motorcycle ,1,No 
0x6114 ,Buffet ,motorcycle ,2,Yes 
0xb7ef ,Snack ,motorcycle ,1,No 
0xb3e2 ,Drinks ,electric_scooter ,1,No 
0xb028 ,Meal ,motorcycle ,0,No 
0xc6bf ,Buffet ,scooter ,1,No 
0x55c9 ,Meal ,motorcycle ,1,No 
