Delivery_person_ID,Delivery_person_Age,Vehicle_condition
CHENRES06DEL01 ,38,1
COIMBRES12DEL02 ,20,0
MYSRES08DEL02 ,38,1
RANCHIRES03DEL03 ,NaN ,1
CHENRES11DEL01 ,35,0
JAPRES02DEL02 ,38,0
MYSRES18DEL01 ,30,2
LUDHRES09DEL02 ,38,0
KNPRES13DEL01 ,21,1
JAPRES01DEL02 ,36,2
BANGRES08DEL01 ,37,2
CHENRES05DEL02 ,30,1
PUNERES17DEL02 ,23,0
GOARES01DEL03 ,38,1
DEHRES010DEL02 ,28,0
BANGRES13DEL01 ,37,0
RANCHIRES19DEL02 ,32,0
MYSRES18DEL02 ,26,1
MYSRES16DEL02 ,31,2
AGRRES18DEL03 ,22,0
DEHRES19DEL03 ,38,1
GOARES09DEL01 ,22,2
COIMBRES06DEL01 ,28,0
JAPRES20DEL02 ,NaN ,2
COIMBRES06DEL03 ,30,2
KOCRES02DEL03 ,38,0
BHPRES04DEL03 ,34,2
ALHRES03DEL03 ,22,1
BANGRES01DEL01 ,34,0
CHENRES18DEL01 ,26,0
MUMRES02DEL02 ,29,2
MUMRES16DEL03 ,35,0
KNPRES15DEL03 ,NaN ,0
AGRRES05DEL01 ,20,0
VADRES01DEL03 ,27,0
MYSRES08DEL01 ,21,0
CHENRES11DEL01 ,26,0
KNPRES17DEL02 ,26,1
KOCRES18DEL02 ,30,0
BANGRES03DEL03 ,33,1
INDORES05DEL01 ,27,0
KOLRES19DEL01 ,31,2
PUNERES010DEL03 ,31,2
HYDRES16DEL01 ,24,0
BANGRES08DEL02 ,39,1
MYSRES20DEL01 ,26,0
AGRRES04DEL03 ,34,1
DEHRES18DEL02 ,21,2
PUNERES20DEL01 ,24,0
KOCRES16DEL01 ,38,1
INDORES04DEL02 ,31,1
VADRES02DEL03 ,33,1
CHENRES13DEL01 ,NaN ,0
SURRES04DEL01 ,21,1
INDORES16DEL03 ,35,0
JAPRES20DEL01 ,20,2
BHPRES010DEL02 ,29,1
PUNERES09DEL01 ,24,1
GOARES06DEL02 ,31,1
KNPRES02DEL02 ,39,0
INDORES15DEL01 ,29,0
SURRES20DEL01 ,31,1
KNPRES04DEL02 ,22,2
CHENRES03DEL01 ,37,0
KOCRES11DEL02 ,26,2
LUDHRES03DEL02 ,35,2
RANCHIRES08DEL02 ,NaN ,1
JAPRES18DEL03 ,NaN ,0
PUNERES19DEL03 ,31,1
KNPRES06DEL01 ,31,0
LUDHRES05DEL03 ,36,0
MYSRES14DEL01 ,24,1
SURRES15DEL02 ,26,2
AURGRES06DEL03 ,30,2
PUNERES010DEL03 ,35,1
ALHRES03DEL02 ,36,2
BANGRES14DEL02 ,31,0
VADRES02DEL02 ,28,0
DEHRES08DEL01 ,22,1
CHENRES05DEL01 ,37,2
RANCHIRES09DEL02 ,24,0
INDORES14DEL01 ,29,2
PUNERES03DEL01 ,36,1
KOCRES010DEL01 ,35,2
VADRES14DEL02 ,20,2
SURRES11DEL02 ,31,1
COIMBRES11DEL02 ,35,1
VADRES010DEL01 ,23,2
BHPRES02DEL03 ,24,1
INDORES14DEL01 ,33,2
PUNERES20DEL03 ,36,2
KOCRES12DEL01 ,NaN ,3
MYSRES16DEL03 ,33,1
KNPRES15DEL02 ,34,2
MUMRES15DEL02 ,26,0
SURRES19DEL01 ,34,2
SURRES04DEL02 ,29,1
VADRES02DEL03 ,29,0
MYSRES04DEL01 ,21,1
COIMBRES12DEL02 ,21,2
GOARES08DEL03 ,37,2
COIMBRES04DEL01 ,23,1
PUNERES04DEL02 ,21,2
VADRES17DEL01 ,20,1
KOCRES18DEL01 ,20,1
JAPRES05DEL03 ,23,1
INDORES07DEL02 ,33,0
KOCRES02DEL01 ,20,0
CHENRES02DEL03 ,36,0
CHENRES14DEL02 ,20,2
INDORES12DEL01 ,26,2
CHENRES16DEL01 ,39,2
KNPRES14DEL01 ,36,1
AURGRES07DEL03 ,31,1
RANCHIRES02DEL03 ,30,2
VADRES02DEL02 ,34,1
DEHRES11DEL02 ,36,2
ALHRES13DEL01 ,24,2
KNPRES03DEL02 ,37,2
BANGRES18DEL03 ,38,1
BANGRES18DEL02 ,32,1
RANCHIRES04DEL02 ,29,2
HYDRES03DEL01 ,36,2
HYDRES18DEL01 ,22,0
RANCHIRES05DEL01 ,33,2
KOLRES20DEL01 ,39,0
HYDRES12DEL02 ,32,2
RANCHIRES13DEL01 ,30,1
BANGRES010DEL02 ,32,2
SURRES03DEL01 ,26,1
SURRES06DEL03 ,26,0
CHENRES19DEL02 ,33,0
MUMRES14DEL02 ,20,1
BANGRES08DEL03 ,35,0
HYDRES20DEL01 ,30,1
PUNERES17DEL01 ,21,2
RANCHIRES14DEL01 ,37,1
HYDRES15DEL03 ,24,0
MYSRES19DEL01 ,25,0
KOCRES06DEL02 ,27,1
INDORES09DEL03 ,31,0
GOARES17DEL02 ,39,1
KOCRES13DEL02 ,26,0
HYDRES05DEL02 ,24,2
BANGRES11DEL03 ,38,1
HYDRES05DEL03 ,31,0
BHPRES18DEL02 ,34,0
MUMRES17DEL03 ,20,1
CHENRES07DEL03 ,36,1
ALHRES14DEL01 ,30,1
RANCHIRES12DEL03 ,36,2
VADRES04DEL01 ,39,2
CHENRES18DEL01 ,21,2
MUMRES03DEL02 ,31,0
HYDRES06DEL02 ,39,2
JAPRES17DEL02 ,NaN ,2
VADRES14DEL01 ,32,1
AGRRES03DEL02 ,23,0
VADRES18DEL01 ,26,0
RANCHIRES05DEL01 ,34,1
ALHRES19DEL01 ,37,2
CHENRES02DEL03 ,28,1
MUMRES17DEL02 ,37,2
BANGRES02DEL01 ,38,1
BANGRES14DEL03 ,22,0
ALHRES12DEL02 ,21,2
VADRES010DEL01 ,28,0
PUNERES18DEL02 ,35,1
MUMRES08DEL02 ,31,0
BANGRES06DEL02 ,27,1
AGRRES03DEL02 ,25,2
MYSRES06DEL01 ,31,2
MUMRES09DEL02 ,NaN ,2
KNPRES17DEL01 ,28,2
LUDHRES13DEL01 ,39,0
HYDRES07DEL02 ,29,0
MYSRES15DEL02 ,29,1
JAPRES11DEL01 ,NaN ,2
PUNERES19DEL02 ,34,0
PUNERES08DEL03 ,29,0
DEHRES16DEL02 ,21,0
BANGRES05DEL02 ,26,2
JAPRES16DEL02 ,23,2
COIMBRES010DEL03 ,31,1
DEHRES13DEL01 ,50,3
MYSRES04DEL02 ,21,2
BHPRES09DEL01 ,29,2
PUNERES11DEL03 ,24,1
AURGRES04DEL01 ,29,1
CHENRES14DEL02 ,50,3
RANCHIRES17DEL02 ,35,0
AGRRES01DEL02 ,20,0
BANGRES05DEL02 ,33,0
MYSRES12DEL02 ,38,0
INDORES14DEL03 ,28,0
RANCHIRES03DEL01 ,32,1
VADRES03DEL01 ,35,1
CHENRES02DEL03 ,27,2
COIMBRES05DEL03 ,31,0
PUNERES06DEL01 ,27,0
CHENRES11DEL03 ,37,1
BANGRES17DEL02 ,29,1
CHENRES20DEL03 ,39,0
JAPRES14DEL03 ,NaN ,1
ALHRES16DEL03 ,28,2
MUMRES14DEL03 ,NaN ,1
MUMRES02DEL03 ,34,1
GOARES11DEL01 ,21,1
CHENRES14DEL01 ,22,2
HYDRES01DEL03 ,32,0
MUMRES06DEL01 ,28,0
HYDRES15DEL02 ,27,1
SURRES01DEL03 ,26,2
ALHRES01DEL03 ,37,0
DEHRES19DEL02 ,28,1
VADRES04DEL02 ,20,0
CHENRES09DEL03 ,27,1
RANCHIRES19DEL01 ,33,0
MYSRES04DEL01 ,25,0
GOARES12DEL01 ,27,2
RANCHIRES07DEL03 ,20,1
COIMBRES15DEL01 ,39,1
AGRRES01DEL02 ,27,2
SURRES19DEL01 ,20,1
KNPRES14DEL03 ,29,2
RANCHIRES16DEL03 ,25,0
MYSRES04DEL01 ,28,1
VADRES16DEL02 ,33,0
PUNERES08DEL03 ,31,0
INDORES01DEL02 ,36,0
COIMBRES010DEL02 ,20,2
AURGRES06DEL02 ,30,2
MYSRES03DEL01 ,34,1
BANGRES19DEL01 ,24,1
BHPRES16DEL01 ,37,2
PUNERES07DEL03 ,20,2
BANGRES19DEL02 ,22,2
MUMRES19DEL02 ,21,2
INDORES12DEL02 ,30,2
RANCHIRES03DEL01 ,34,2
VADRES16DEL02 ,36,2
AGRRES06DEL02 ,25,0
MYSRES12DEL03 ,33,2
JAPRES13DEL01 ,32,2
VADRES08DEL01 ,33,2
JAPRES16DEL03 ,NaN ,0
SURRES09DEL01 ,21,0
INDORES010DEL03 ,30,1
COIMBRES18DEL02 ,37,2
VADRES02DEL01 ,31,2
HYDRES07DEL02 ,29,1
JAPRES010DEL01 ,36,0
VADRES05DEL02 ,27,2
PUNERES010DEL01 ,37,0
COIMBRES06DEL01 ,23,0
COIMBRES08DEL02 ,37,0
COIMBRES15DEL01 ,NaN ,3
CHENRES11DEL01 ,24,1
HYDRES01DEL02 ,37,0
COIMBRES17DEL01 ,35,0
RANCHIRES11DEL03 ,32,1
MYSRES01DEL01 ,28,1
KOLRES16DEL02 ,34,2
MUMRES15DEL03 ,26,2
VADRES15DEL02 ,34,0
BANGRES04DEL02 ,23,1
KOCRES15DEL03 ,22,2
HYDRES09DEL01 ,23,2
SURRES20DEL02 ,32,1
PUNERES07DEL01 ,35,0
PUNERES03DEL02 ,24,0
VADRES18DEL02 ,22,1
MYSRES05DEL03 ,32,0
MYSRES16DEL01 ,NaN ,3
MYSRES18DEL02 ,24,0
JAPRES12DEL02 ,23,2
VADRES04DEL03 ,31,1
COIMBRES13DEL01 ,24,1
MYSRES09DEL01 ,36,0
COIMBRES20DEL01 ,39,0
KOLRES13DEL03 ,25,0
CHENRES04DEL03 ,31,0
PUNERES19DEL03 ,27,1
RANCHIRES17DEL01 ,30,1
COIMBRES09DEL02 ,22,0
CHENRES15DEL02 ,38,1
MUMRES15DEL02 ,34,0
MYSRES010DEL02 ,39,1
KNPRES09DEL01 ,29,1
PUNERES13DEL02 ,21,2
JAPRES01DEL01 ,36,2
MUMRES01DEL02 ,32,2
JAPRES17DEL03 ,36,1
VADRES06DEL01 ,20,2
VADRES03DEL02 ,39,2
DEHRES02DEL03 ,34,0
PUNERES12DEL02 ,25,2
HYDRES12DEL01 ,34,0
LUDHRES08DEL01 ,25,2
JAPRES17DEL03 ,31,2
AURGRES02DEL02 ,NaN ,3
RANCHIRES07DEL01 ,21,2
COIMBRES18DEL01 ,39,1
BHPRES14DEL03 ,36,1
RANCHIRES12DEL02 ,24,1
PUNERES04DEL02 ,28,0
JAPRES03DEL01 ,31,1
COIMBRES09DEL01 ,31,0
SURRES05DEL03 ,34,0
CHENRES17DEL02 ,20,0
LUDHRES09DEL03 ,29,0
VADRES05DEL03 ,29,2
BHPRES03DEL01 ,24,1
COIMBRES12DEL01 ,21,2
AGRRES20DEL02 ,37,2
CHENRES16DEL02 ,29,2
DEHRES05DEL01 ,26,2
VADRES09DEL01 ,29,0
RANCHIRES13DEL03 ,21,1
KOLRES08DEL03 ,32,1
VADRES17DEL01 ,31,0
RANCHIRES05DEL03 ,21,2
MYSRES18DEL02 ,36,1
JAPRES08DEL01 ,37,2
PUNERES05DEL02 ,24,0
KOCRES15DEL03 ,NaN ,2
AGRRES20DEL03 ,25,1
BANGRES19DEL02 ,33,2
CHENRES08DEL01 ,35,1
RANCHIRES11DEL01 ,30,2
JAPRES16DEL02 ,27,2
INDORES16DEL02 ,31,2
PUNERES14DEL01 ,39,0
SURRES010DEL01 ,24,0
SURRES14DEL03 ,29,0
DEHRES08DEL01 ,23,1
COIMBRES01DEL02 ,35,0
HYDRES16DEL02 ,33,0
HYDRES14DEL03 ,30,1
RANCHIRES01DEL02 ,28,0
BANGRES08DEL03 ,39,0
KOLRES17DEL02 ,NaN ,3
BHPRES08DEL01 ,26,2
SURRES20DEL01 ,38,0
AURGRES09DEL03 ,32,2
INDORES12DEL01 ,25,1
ALHRES04DEL01 ,36,0
DEHRES16DEL01 ,35,1
KNPRES17DEL03 ,26,1
MUMRES19DEL01 ,20,2
COIMBRES06DEL01 ,31,1
SURRES010DEL02 ,30,2
DEHRES17DEL03 ,26,1
MUMRES03DEL03 ,29,1
GOARES03DEL02 ,30,1
CHENRES17DEL01 ,38,1
INDORES18DEL03 ,31,2
VADRES18DEL01 ,28,0
COIMBRES010DEL01 ,37,2
BANGRES01DEL02 ,38,1
MUMRES02DEL01 ,37,1
HYDRES19DEL01 ,31,0
GOARES02DEL02 ,29,0
CHENRES15DEL03 ,31,2
RANCHIRES04DEL01 ,31,2
HYDRES20DEL01 ,25,0
CHENRES07DEL02 ,21,1
KOLRES14DEL02 ,20,1
INDORES20DEL01 ,31,2
DEHRES11DEL03 ,21,2
BHPRES14DEL01 ,30,0
CHENRES09DEL03 ,33,1
LUDHRES18DEL01 ,31,0
SURRES13DEL03 ,21,0
CHENRES12DEL01 ,33,1
HYDRES11DEL01 ,28,1
MUMRES15DEL02 ,31,2
JAPRES16DEL01 ,26,1
SURRES20DEL01 ,28,2
INDORES19DEL02 ,24,0
INDORES11DEL02 ,33,0
KNPRES14DEL03 ,27,0
SURRES06DEL02 ,21,1
BANGRES010DEL02 ,32,0
PUNERES14DEL02 ,28,0
CHENRES19DEL01 ,26,0
CHENRES17DEL02 ,24,2
PUNERES19DEL01 ,29,2
RANCHIRES010DEL01 ,25,1
BANGRES02DEL03 ,NaN ,0
DEHRES02DEL01 ,33,1
MUMRES14DEL01 ,25,1
KOCRES07DEL01 ,24,1
SURRES03DEL03 ,28,1
VADRES02DEL03 ,33,0
JAPRES12DEL01 ,28,0
MUMRES13DEL02 ,38,0
RANCHIRES02DEL03 ,31,0
INDORES03DEL01 ,36,0
INDORES17DEL01 ,35,0
HYDRES08DEL03 ,36,2
INDORES15DEL02 ,20,0
KOLRES01DEL02 ,34,2
SURRES15DEL02 ,NaN ,0
SURRES010DEL01 ,31,0
JAPRES06DEL02 ,NaN ,0
VADRES03DEL03 ,22,1
VADRES05DEL01 ,33,0
JAPRES11DEL03 ,24,1
MYSRES01DEL01 ,38,2
AURGRES02DEL02 ,27,1
PUNERES13DEL01 ,25,0
KNPRES15DEL03 ,22,0
BANGRES12DEL01 ,32,2
JAPRES03DEL01 ,31,2
BANGRES20DEL03 ,25,1
AGRRES12DEL01 ,27,2
HYDRES12DEL02 ,37,0
CHENRES11DEL02 ,20,1
GOARES05DEL02 ,28,1
MYSRES07DEL03 ,21,2
SURRES08DEL02 ,NaN ,0
BANGRES05DEL02 ,25,1
GOARES09DEL02 ,35,0
BANGRES010DEL03 ,38,2
KOCRES06DEL01 ,31,1
CHENRES02DEL02 ,31,2
JAPRES16DEL02 ,34,2
COIMBRES06DEL02 ,NaN ,2
CHENRES18DEL01 ,36,0
MYSRES01DEL02 ,29,2
LUDHRES13DEL02 ,37,1
HYDRES07DEL03 ,24,1
COIMBRES14DEL02 ,25,1
SURRES08DEL01 ,26,1
MUMRES18DEL02 ,33,2
MUMRES09DEL02 ,20,0
BANGRES02DEL03 ,27,0
MUMRES010DEL01 ,33,2
COIMBRES17DEL03 ,27,2
DEHRES16DEL03 ,32,0
JAPRES02DEL03 ,38,2
INDORES12DEL02 ,24,0
INDORES07DEL01 ,23,2
RANCHIRES16DEL03 ,22,0
DEHRES03DEL03 ,20,2
VADRES13DEL03 ,36,1
ALHRES12DEL02 ,32,1
JAPRES18DEL03 ,28,1
MUMRES08DEL02 ,34,0
VADRES03DEL01 ,23,1
BANGRES13DEL02 ,22,0
KNPRES17DEL01 ,29,2
HYDRES03DEL02 ,35,1
MUMRES17DEL01 ,34,0
RANCHIRES03DEL03 ,21,0
JAPRES20DEL02 ,22,1
INDORES11DEL01 ,21,1
KOLRES11DEL03 ,32,1
GOARES06DEL03 ,37,0
INDORES17DEL01 ,23,2
RANCHIRES16DEL01 ,24,0
AGRRES02DEL03 ,39,2
BANGRES15DEL01 ,22,2
MYSRES13DEL02 ,NaN ,2
JAPRES15DEL03 ,31,1
DEHRES20DEL02 ,36,2
VADRES17DEL03 ,32,1
INDORES18DEL02 ,38,0
JAPRES16DEL01 ,39,2
PUNERES17DEL02 ,32,0
RANCHIRES15DEL02 ,32,1
GOARES03DEL03 ,NaN ,0
HYDRES05DEL01 ,34,2
MUMRES18DEL03 ,25,0
MYSRES11DEL01 ,39,2
VADRES17DEL01 ,35,1
RANCHIRES01DEL01 ,38,1
JAPRES02DEL01 ,35,1
KOCRES18DEL03 ,35,1
COIMBRES010DEL01 ,24,2
SURRES14DEL01 ,31,1
SURRES19DEL02 ,31,2
CHENRES08DEL02 ,28,1
SURRES01DEL03 ,35,0
VADRES09DEL03 ,50,3
INDORES20DEL01 ,21,2
KNPRES17DEL01 ,36,0
MYSRES08DEL01 ,NaN ,0
KOLRES01DEL02 ,20,1
KOLRES15DEL02 ,35,0
VADRES19DEL03 ,32,0
BANGRES13DEL03 ,22,2
GOARES06DEL01 ,34,2
SURRES15DEL03 ,32,2
MYSRES01DEL03 ,22,2
HYDRES08DEL01 ,26,0
PUNERES15DEL01 ,31,0
BANGRES05DEL02 ,22,2
VADRES010DEL03 ,21,1
JAPRES15DEL03 ,22,0
COIMBRES05DEL01 ,30,2
SURRES05DEL01 ,23,1
KOLRES19DEL02 ,30,0
BANGRES05DEL01 ,24,0
INDORES17DEL01 ,29,0
CHENRES15DEL03 ,NaN ,2
RANCHIRES01DEL03 ,23,0
BANGRES18DEL02 ,34,0
COIMBRES08DEL01 ,39,0
BANGRES07DEL02 ,30,2
MUMRES18DEL02 ,22,1
PUNERES12DEL03 ,21,2
SURRES19DEL01 ,31,1
ALHRES01DEL03 ,28,1
ALHRES20DEL01 ,25,1
RANCHIRES04DEL02 ,39,0
LUDHRES17DEL01 ,38,1
HYDRES07DEL02 ,24,1
KOCRES09DEL03 ,26,1
SURRES20DEL03 ,23,0
JAPRES12DEL01 ,37,1
COIMBRES07DEL01 ,22,2
VADRES04DEL03 ,36,2
COIMBRES13DEL03 ,24,1
PUNERES07DEL02 ,21,0
VADRES06DEL01 ,31,0
MUMRES15DEL02 ,35,1
AURGRES15DEL01 ,22,2
MUMRES010DEL03 ,23,0
RANCHIRES06DEL02 ,39,1
MUMRES05DEL01 ,NaN ,0
INDORES010DEL01 ,25,2
INDORES16DEL01 ,32,2
PUNERES01DEL01 ,33,2
INDORES010DEL01 ,22,2
MUMRES07DEL03 ,50,3
JAPRES11DEL03 ,33,1
VADRES09DEL01 ,20,0
KOLRES05DEL02 ,26,2
BANGRES08DEL02 ,36,2
AURGRES12DEL03 ,36,0
VADRES09DEL01 ,25,2
MUMRES09DEL02 ,30,0
PUNERES19DEL01 ,23,2
PUNERES16DEL01 ,38,2
INDORES14DEL02 ,39,0
RANCHIRES03DEL01 ,32,2
LUDHRES20DEL01 ,25,1
KOCRES14DEL01 ,28,0
AGRRES04DEL03 ,20,0
VADRES04DEL01 ,29,2
ALHRES03DEL01 ,39,1
VADRES07DEL02 ,34,0
HYDRES06DEL03 ,22,1
HYDRES18DEL02 ,38,1
RANCHIRES03DEL02 ,38,0
BANGRES13DEL03 ,25,0
PUNERES19DEL01 ,20,2
VADRES20DEL03 ,20,2
SURRES16DEL01 ,26,1
DEHRES06DEL03 ,39,2
VADRES02DEL03 ,39,2
CHENRES05DEL02 ,22,0
INDORES15DEL02 ,27,0
MUMRES05DEL02 ,35,0
BHPRES010DEL03 ,37,0
CHENRES13DEL02 ,22,1
JAPRES02DEL01 ,21,0
HYDRES07DEL02 ,32,1
MYSRES04DEL02 ,23,2
MYSRES18DEL03 ,21,2
CHENRES04DEL01 ,38,1
SURRES12DEL01 ,39,2
BANGRES03DEL01 ,36,0
VADRES07DEL02 ,21,1
INDORES06DEL03 ,37,2
MYSRES12DEL02 ,26,0
COIMBRES07DEL03 ,29,1
LUDHRES17DEL02 ,21,0
VADRES010DEL01 ,20,1
COIMBRES08DEL02 ,21,1
MUMRES19DEL01 ,27,0
MUMRES08DEL02 ,24,1
SURRES010DEL02 ,31,1
AURGRES07DEL01 ,29,2
BANGRES02DEL02 ,31,0
AGRRES02DEL02 ,29,2
CHENRES07DEL03 ,32,2
LUDHRES010DEL01 ,30,2
JAPRES01DEL03 ,38,1
PUNERES01DEL02 ,23,2
VADRES02DEL03 ,32,0
AGRRES14DEL01 ,31,0
RANCHIRES03DEL03 ,39,2
SURRES13DEL02 ,23,2
LUDHRES13DEL03 ,25,2
KOLRES19DEL03 ,38,0
HYDRES15DEL02 ,NaN ,0
MUMRES16DEL02 ,39,1
SURRES08DEL03 ,34,0
RANCHIRES01DEL02 ,20,1
JAPRES17DEL01 ,38,2
KOCRES08DEL02 ,25,0
COIMBRES19DEL02 ,33,2
MYSRES01DEL03 ,31,2
CHENRES11DEL01 ,36,2
PUNERES15DEL01 ,24,0
INDORES14DEL01 ,35,2
JAPRES15DEL01 ,38,1
HYDRES06DEL01 ,23,2
MUMRES11DEL01 ,21,2
INDORES03DEL03 ,34,1
LUDHRES010DEL02 ,27,1
INDORES16DEL01 ,25,0
MYSRES14DEL01 ,29,2
INDORES08DEL02 ,29,0
VADRES05DEL02 ,32,0
VADRES13DEL01 ,32,1
COIMBRES04DEL03 ,27,0
HYDRES18DEL03 ,26,1
MUMRES12DEL01 ,31,0
JAPRES03DEL03 ,27,2
COIMBRES06DEL02 ,NaN ,0
MYSRES11DEL02 ,30,0
LUDHRES13DEL03 ,NaN ,2
HYDRES01DEL02 ,30,2
RANCHIRES20DEL03 ,25,2
SURRES13DEL03 ,32,0
VADRES14DEL01 ,20,0
PUNERES14DEL03 ,27,0
MUMRES17DEL02 ,25,2
PUNERES07DEL02 ,23,1
MYSRES19DEL01 ,21,1
INDORES15DEL01 ,32,2
AURGRES18DEL03 ,23,2
AGRRES01DEL01 ,23,2
COIMBRES12DEL01 ,28,2
MUMRES010DEL02 ,20,2
RANCHIRES15DEL01 ,21,0
JAPRES19DEL02 ,25,0
BANGRES11DEL02 ,30,1
HYDRES03DEL03 ,37,0
BANGRES08DEL02 ,20,1
PUNERES19DEL03 ,NaN ,0
HYDRES09DEL02 ,33,1
AGRRES03DEL02 ,21,0
KOLRES02DEL02 ,39,0
CHENRES010DEL01 ,30,2
SURRES17DEL02 ,25,0
BANGRES20DEL02 ,33,1
COIMBRES03DEL01 ,27,2
SURRES15DEL02 ,22,1
INDORES04DEL03 ,36,2
PUNERES19DEL01 ,31,0
MUMRES04DEL03 ,39,1
CHENRES04DEL01 ,38,0
VADRES17DEL03 ,34,0
HYDRES05DEL01 ,39,1
MYSRES14DEL02 ,21,2
JAPRES20DEL03 ,28,2
AGRRES010DEL03 ,30,1
KOCRES20DEL02 ,34,0
COIMBRES16DEL03 ,33,2
JAPRES03DEL03 ,34,1
BHPRES13DEL03 ,38,2
CHENRES20DEL02 ,25,0
ALHRES03DEL03 ,27,0
CHENRES19DEL02 ,36,0
LUDHRES04DEL02 ,39,1
CHENRES19DEL01 ,28,0
HYDRES14DEL01 ,35,2
BANGRES03DEL02 ,29,2
HYDRES20DEL01 ,32,0
INDORES07DEL02 ,25,0
BHPRES19DEL01 ,26,1
MYSRES02DEL01 ,24,0
RANCHIRES010DEL03 ,36,1
GOARES02DEL02 ,33,2
KOCRES07DEL01 ,NaN ,3
HYDRES07DEL01 ,33,0
COIMBRES03DEL03 ,22,0
COIMBRES02DEL02 ,36,0
KOCRES08DEL02 ,26,2
COIMBRES010DEL03 ,37,2
JAPRES18DEL02 ,29,1
KOLRES04DEL02 ,21,1
KOLRES20DEL02 ,30,1
JAPRES14DEL02 ,29,0
BHPRES01DEL02 ,32,0
HYDRES13DEL02 ,39,1
INDORES03DEL02 ,34,0
AGRRES19DEL03 ,38,0
KOLRES07DEL03 ,35,1
DEHRES05DEL01 ,32,0
INDORES01DEL01 ,39,0
KNPRES14DEL02 ,25,1
INDORES04DEL03 ,20,0
RANCHIRES14DEL02 ,30,2
CHENRES05DEL01 ,29,0
COIMBRES11DEL02 ,26,2
BANGRES02DEL01 ,33,2
CHENRES16DEL03 ,37,0
DEHRES02DEL03 ,38,1
COIMBRES20DEL02 ,33,1
SURRES16DEL01 ,20,2
COIMBRES01DEL01 ,NaN ,3
VADRES04DEL01 ,33,0
PUNERES07DEL02 ,36,2
HYDRES19DEL01 ,34,2
KNPRES16DEL03 ,35,2
INDORES11DEL03 ,21,1
BANGRES03DEL01 ,39,1
AGRRES010DEL01 ,25,0
DEHRES12DEL03 ,31,2
AGRRES12DEL01 ,21,0
SURRES06DEL03 ,34,1
COIMBRES17DEL02 ,28,2
DEHRES17DEL02 ,31,1
INDORES16DEL02 ,34,1
PUNERES11DEL03 ,22,1
KOCRES010DEL01 ,29,2
HYDRES09DEL01 ,24,1
MYSRES05DEL02 ,24,0
INDORES01DEL03 ,27,2
GOARES14DEL01 ,36,2
RANCHIRES14DEL02 ,35,1
KNPRES010DEL01 ,25,1
BHPRES15DEL02 ,25,0
AGRRES20DEL02 ,23,0
INDORES02DEL02 ,23,0
HYDRES15DEL02 ,36,2
AURGRES05DEL01 ,24,2
KNPRES07DEL01 ,22,0
INDORES010DEL03 ,29,1
HYDRES09DEL02 ,37,2
COIMBRES04DEL03 ,21,0
CHENRES07DEL02 ,28,2
RANCHIRES06DEL03 ,30,0
MUMRES09DEL03 ,27,1
AURGRES19DEL02 ,24,1
RANCHIRES010DEL01 ,22,0
INDORES20DEL02 ,29,1
JAPRES08DEL03 ,23,2
RANCHIRES11DEL02 ,27,1
CHENRES02DEL01 ,22,2
BHPRES12DEL01 ,29,1
HYDRES18DEL03 ,25,2
SURRES17DEL03 ,39,0
CHENRES08DEL01 ,NaN ,0
SURRES18DEL03 ,36,2
JAPRES01DEL01 ,31,0
SURRES12DEL02 ,23,1
VADRES15DEL01 ,27,0
BANGRES18DEL01 ,22,2
MUMRES06DEL02 ,32,2
SURRES02DEL02 ,38,0
HYDRES03DEL01 ,NaN ,2
JAPRES07DEL03 ,38,2
BANGRES13DEL01 ,27,1
CHENRES18DEL02 ,37,0
LUDHRES17DEL02 ,31,2
DEHRES09DEL01 ,21,2
INDORES03DEL02 ,NaN ,2
PUNERES14DEL01 ,35,2
LUDHRES01DEL02 ,21,0
MYSRES11DEL01 ,20,2
AURGRES13DEL03 ,20,1
AURGRES06DEL02 ,39,1
SURRES18DEL01 ,38,2
LUDHRES03DEL03 ,38,0
COIMBRES07DEL02 ,15,3
BHPRES18DEL03 ,24,2
KNPRES010DEL02 ,23,2
GOARES04DEL02 ,36,2
JAPRES04DEL02 ,25,1
MYSRES05DEL01 ,15,3
COIMBRES06DEL03 ,32,0
SURRES11DEL02 ,35,1
BANGRES02DEL01 ,39,0
BANGRES15DEL03 ,24,0
KOLRES08DEL03 ,28,0
BANGRES18DEL03 ,26,0
JAPRES05DEL01 ,36,2
COIMBRES12DEL01 ,32,2
CHENRES13DEL01 ,36,1
MYSRES13DEL03 ,34,2
KOLRES19DEL03 ,31,2
ALHRES02DEL01 ,25,0
MYSRES03DEL01 ,25,0
MUMRES16DEL01 ,38,0
JAPRES08DEL02 ,21,0
VADRES010DEL03 ,24,0
MYSRES20DEL03 ,36,2
PUNERES05DEL01 ,24,1
MYSRES04DEL03 ,39,0
CHENRES14DEL03 ,36,1
JAPRES01DEL03 ,33,2
PUNERES01DEL03 ,29,0
AGRRES15DEL01 ,37,2
MYSRES20DEL03 ,35,0
VADRES03DEL03 ,26,1
MUMRES03DEL02 ,36,0
CHENRES02DEL02 ,29,0
AGRRES11DEL01 ,26,0
CHENRES02DEL02 ,25,0
JAPRES18DEL02 ,20,0
AGRRES04DEL02 ,33,0
BANGRES12DEL03 ,34,0
VADRES05DEL01 ,27,0
CHENRES010DEL01 ,34,2
INDORES17DEL03 ,25,0
GOARES13DEL03 ,29,0
BHPRES06DEL03 ,25,2
JAPRES05DEL01 ,23,2
