ID,City,Weatherconditions,Road_traffic_density
0x7b7a ,Metropolitian ,conditions Sandstorms,Low 
0x2b6e ,Metropolitian ,conditions Windy,Low 
0x4305 ,Metropolitian ,conditions Stormy,Low 
0x29f7 ,Urban ,conditions Fog,Low 
0x8948 ,Metropolitian ,conditions Windy,Jam 
0x75de ,Urban ,conditions Windy,Jam 
0x11e2 ,NaN ,conditions Stormy,Low 
0x649d ,Urban ,conditions Windy,Low 
0xa2e ,Urban ,conditions Fog,Low 
0x508c ,Metropolitian ,conditions Cloudy,High 
0x7b7c ,Metropolitian ,conditions Fog,Low 
0x96d7 ,Metropolitian ,conditions Stormy,Medium 
0xbc77 ,Urban ,conditions Stormy,Low 
0x452f ,Urban ,conditions Stormy,Low 
0x64af ,Metropolitian ,conditions Stormy,Jam 
0x1b17 ,Metropolitian ,conditions Sunny,Jam 
0x627a ,Metropolitian ,conditions Fog,Low 
0x4af8 ,Metropolitian ,conditions Cloudy,Jam 
0x67df ,Metropolitian ,conditions Sunny,Low 
0x1771 ,Metropolitian ,conditions Fog,Low 
0xf53 ,Urban ,conditions Cloudy,Low 
0x94ad ,Urban ,conditions Stormy,Low 
0xc33b ,Metropolitian ,conditions Sunny,Low 
0x227b ,NaN ,conditions Stormy,Low 
0x16b3 ,Urban ,conditions Sunny,Low 
0xbf0e ,Metropolitian ,conditions Cloudy,Low 
0x4376 ,Metropolitian ,conditions Sandstorms,High 
0xa266 ,Metropolitian ,conditions Sandstorms,Medium 
0x8b47 ,Metropolitian ,conditions Sunny,Low 
0x744c ,Metropolitian ,conditions Sunny,Low 
0x23c4 ,Metropolitian ,conditions Fog,Low 
0xa645 ,Metropolitian ,conditions Sandstorms,Medium 
0x4449 ,Urban ,conditions Sandstorms,High 
0x455a ,Metropolitian ,conditions Fog,High 
0x4bb0 ,Urban ,conditions Cloudy,Jam 
0x1a99 ,Urban ,conditions Cloudy,Low 
0x22ba ,NaN ,conditions Sandstorms,Low 
0x5598 ,Urban ,conditions Sandstorms,Medium 
0x8d10 ,Metropolitian ,conditions Cloudy,Medium 
0xc41a ,Urban ,conditions Fog,Low 
0xdbba ,Metropolitian ,conditions Fog,Jam 
0x8b7 ,Metropolitian ,conditions Stormy,Low 
0x4454 ,Metropolitian ,conditions Cloudy,Low 
0xdc64 ,Urban ,conditions Cloudy,Medium 
0x5393 ,Metropolitian ,conditions Sunny,High 
0x1750 ,Urban ,conditions Windy,Low 
0xb1c4 ,Metropolitian ,conditions Windy,High 
0x6425 ,Urban ,conditions Stormy,Low 
0x100e ,Metropolitian ,conditions Windy,Medium 
0xd915 ,Metropolitian ,conditions Windy,Jam 
0xcd48 ,Metropolitian ,conditions Windy,Jam 
0xddb9 ,Metropolitian ,conditions Stormy,Medium 
0x8ce2 ,Metropolitian ,conditions Sunny,Jam 
0x9bda ,Metropolitian ,conditions Sandstorms,Medium 
0x49ea ,Metropolitian ,conditions Fog,Low 
0xe26e ,Metropolitian ,conditions Windy,High 
0x1e75 ,Urban ,conditions Sandstorms,Jam 
0x905d ,Metropolitian ,conditions Stormy,Medium 
0x739d ,Metropolitian ,conditions Sandstorms,Medium 
0x75ff ,Metropolitian ,conditions Stormy,Low 
0xa8b7 ,Metropolitian ,conditions Cloudy,Jam 
0xe0c2 ,Metropolitian ,conditions Sunny,Jam 
0x6a87 ,Metropolitian ,conditions Sandstorms,Jam 
0xb5bb ,Metropolitian ,conditions Sandstorms,Jam 
0x3cd6 ,Metropolitian ,conditions Sandstorms,Medium 
0xdaeb ,Metropolitian ,conditions Sandstorms,Medium 
0x9f7b ,Metropolitian ,conditions Sunny,High 
0x4061 ,Metropolitian ,conditions Sunny,Low 
0x2090 ,Metropolitian ,conditions Cloudy,Jam 
0x387a ,Metropolitian ,conditions Sandstorms,High 
0x9287 ,Metropolitian ,conditions Fog,High 
0xe21f ,Metropolitian ,conditions Sandstorms,Low 
0x11ed ,Metropolitian ,conditions Stormy,High 
0xad83 ,Metropolitian ,conditions Fog,Jam 
0x8100 ,Urban ,conditions Sandstorms,Jam 
0x1def ,Metropolitian ,conditions Cloudy,High 
0x451a ,Metropolitian ,conditions Cloudy,Medium 
0xb109 ,Metropolitian ,conditions Fog,Low 
0x37a2 ,Semi-Urban ,conditions Cloudy,Jam 
0x63c9 ,Metropolitian ,conditions Windy,Medium 
0xc6a6 ,NaN ,conditions Sandstorms,Low 
0x9bd3 ,Metropolitian ,conditions Sandstorms,Medium 
0x2cb4 ,Metropolitian ,conditions Sunny,Medium 
0x1894 ,Metropolitian ,conditions Fog,High 
0x8fdb ,Metropolitian ,conditions Sandstorms,Low 
0xadbc ,Metropolitian ,conditions Sandstorms,Medium 
0xb06f ,Metropolitian ,conditions Windy,Medium 
0x5306 ,Metropolitian ,conditions Sunny,Low 
0xb89c ,Metropolitian ,conditions Sunny,Jam 
0xce88 ,Metropolitian ,conditions Sandstorms,Low 
0x7bac ,Metropolitian ,conditions Cloudy,Medium 
0x4ad2 ,Metropolitian ,conditions Windy,Low 
0x81d9 ,Urban ,conditions Fog,Medium 
0x9dac ,Metropolitian ,conditions Sandstorms,Medium 
0xb1c6 ,Metropolitian ,conditions Windy,Low 
0x5b73 ,Metropolitian ,conditions Cloudy,Low 
0x4747 ,NaN ,conditions Windy,High 
0x2c65 ,Metropolitian ,conditions Sandstorms,Medium 
0x2c8d ,Urban ,conditions Fog,Medium 
0x1e49 ,Metropolitian ,conditions Cloudy,Low 
0x90ba ,Metropolitian ,conditions Sandstorms,Jam 
0x5526 ,Metropolitian ,conditions Sandstorms,Jam 
0x96cc ,NaN ,conditions Windy,Low 
0x632e ,Metropolitian ,conditions Fog,Jam 
0xc994 ,Metropolitian ,conditions Windy,Jam 
0xb726 ,Metropolitian ,conditions Windy,Jam 
0x991b ,Metropolitian ,conditions Sunny,Medium 
0x612f ,Metropolitian ,conditions Stormy,Medium 
0x590e ,Metropolitian ,conditions Sandstorms,Low 
0x73a6 ,Metropolitian ,conditions Sandstorms,Low 
0x99dc ,Metropolitian ,conditions Sunny,Medium 
0xbc3b ,Metropolitian ,conditions Sandstorms,Low 
0x6bc9 ,Urban ,conditions Stormy,Low 
0x9c12 ,Metropolitian ,conditions Stormy,Low 
0xcba5 ,Metropolitian ,conditions Fog,Jam 
0x3fe9 ,Metropolitian ,conditions Fog,Low 
0x15aa ,Metropolitian ,conditions Windy,Medium 
0x5662 ,NaN ,conditions Sunny,Low 
0x67fd ,Metropolitian ,conditions Cloudy,Medium 
0x1bed ,Metropolitian ,conditions Stormy,High 
0x3dd4 ,Metropolitian ,conditions Cloudy,Low 
0x5e67 ,Metropolitian ,conditions Fog,Jam 
0x143a ,Urban ,conditions Fog,Medium 
0x17eb ,Urban ,conditions Fog,Low 
0xc9e6 ,Metropolitian ,conditions Windy,Jam 
0x3ae1 ,Urban ,conditions Sunny,Medium 
0xc08d ,Metropolitian ,conditions Sunny,Jam 
0x6fc7 ,NaN ,conditions Stormy,Low 
0x7455 ,Metropolitian ,conditions Cloudy,Low 
0x4fb0 ,Metropolitian ,conditions Sandstorms,Jam 
0x6651 ,Metropolitian ,conditions Stormy,High 
0xac62 ,Urban ,conditions Windy,Medium 
0x6a67 ,Metropolitian ,conditions Cloudy,High 
0x4bbf ,Metropolitian ,conditions Windy,Jam 
0x8566 ,Metropolitian ,conditions Cloudy,Jam 
0x6a11 ,Metropolitian ,conditions Cloudy,Low 
0x814a ,Metropolitian ,conditions Stormy,Low 
0x45de ,Metropolitian ,conditions Windy,Low 
0x9709 ,Urban ,conditions Stormy,Jam 
0x7495 ,Semi-Urban ,conditions Cloudy,Jam 
0xce52 ,Metropolitian ,conditions Sandstorms,Low 
0x8db1 ,Metropolitian ,conditions Fog,Low 
0x4c82 ,Metropolitian ,conditions Stormy,Low 
0xbb64 ,Urban ,conditions Fog,Jam 
0x82e9 ,Metropolitian ,conditions Windy,High 
0xcd45 ,Metropolitian ,conditions Fog,Jam 
0x9470 ,Urban ,conditions Sandstorms,Low 
0x588d ,Metropolitian ,conditions Fog,Low 
0x6615 ,Metropolitian ,conditions Stormy,Jam 
0xcc9b ,Urban ,conditions Windy,Low 
0xcc68 ,Urban ,conditions Fog,Medium 
0x9180 ,Metropolitian ,conditions Sandstorms,Low 
0x5746 ,Metropolitian ,conditions Stormy,Medium 
0xc0b8 ,Metropolitian ,conditions Windy,Jam 
0x5c3 ,Metropolitian ,conditions Sandstorms,Low 
0xa7e7 ,Metropolitian ,conditions Cloudy,Low 
0xa529 ,Metropolitian ,conditions Fog,High 
0x32d1 ,Metropolitian ,conditions Sunny,High 
0x9653 ,Metropolitian ,conditions Fog,Low 
0x3f3c ,Urban ,conditions Fog,Low 
0x9b67 ,Urban ,conditions Windy,Low 
0x20b7 ,Metropolitian ,conditions Sunny,Medium 
0x4444 ,Metropolitian ,conditions Cloudy,Low 
0x515a ,Metropolitian ,conditions Stormy,Low 
0x23a2 ,Urban ,conditions Cloudy,Medium 
0x2198 ,Metropolitian ,conditions Stormy,Medium 
0xc9c2 ,Metropolitian ,conditions Windy,High 
0x27ff ,Urban ,conditions Windy,Jam 
0x9f72 ,Metropolitian ,conditions Sunny,Jam 
0x1fa1 ,Metropolitian ,conditions Fog,High 
0x10cf ,Urban ,conditions Sandstorms,Low 
0x783 ,Metropolitian ,conditions Stormy,Jam 
0x9f0c ,Metropolitian ,conditions Stormy,Medium 
0x49cf ,Metropolitian ,conditions Windy,Jam 
0xb49b ,Metropolitian ,conditions Fog,Low 
0xc44e ,Metropolitian ,conditions Fog,Medium 
0x1f5c ,Metropolitian ,conditions Cloudy,Jam 
0xd4e8 ,Urban ,conditions Sunny,Jam 
0x8756 ,Urban ,conditions Sandstorms,Medium 
0x20bd ,Metropolitian ,conditions Cloudy,Jam 
0x4856 ,Metropolitian ,conditions Cloudy,High 
0x88f9 ,Metropolitian ,conditions Sunny,Medium 
0x2545 ,Metropolitian ,conditions Sandstorms,High 
0x9773 ,Urban ,conditions Fog,Low 
0x79b3 ,Metropolitian ,conditions Sandstorms,Low 
0xc235 ,Metropolitian ,conditions Sunny,Jam 
0xb515 ,Metropolitian ,conditions Sandstorms,High 
0x7199 ,Metropolitian ,conditions Fog,Low 
0xd942 ,Metropolitian ,conditions Cloudy,Low 
0xc91c ,Metropolitian ,conditions Cloudy,Low 
0x51a8 ,Metropolitian ,conditions Sandstorms,Jam 
0x7e00 ,Urban ,conditions Stormy,Jam 
0xdfe2 ,Metropolitian ,conditions Windy,Medium 
0x9306 ,Metropolitian ,conditions Fog,Jam 
0x948f ,Metropolitian ,conditions Cloudy,Jam 
0x9e14 ,Metropolitian ,conditions Cloudy,Low 
0x6d0b ,Metropolitian ,conditions Windy,Low 
0x40f7 ,Metropolitian ,conditions Windy,Low 
0x7958 ,Urban ,conditions Sandstorms,Low 
0x99b7 ,Urban ,conditions Stormy,Medium 
0xdc71 ,Metropolitian ,conditions Stormy,Low 
0x8378 ,Metropolitian ,conditions Fog,Jam 
0xcfc0 ,Urban ,conditions Sunny,Medium 
0xa036 ,Metropolitian ,conditions Windy,Medium 
0xaa7f ,Urban ,conditions Stormy,Low 
0x8705 ,Metropolitian ,conditions Sandstorms,Medium 
0x34b0 ,Metropolitian ,conditions Fog,Medium 
0xc7da ,Metropolitian ,conditions NaN,NaN 
0x413b ,Urban ,conditions Stormy,Jam 
0xc576 ,Metropolitian ,conditions Stormy,Medium 
0xb6fb ,Metropolitian ,conditions Windy,Low 
0x7da7 ,Urban ,conditions Windy,Low 
0xd0ca ,Metropolitian ,conditions Stormy,High 
0x32d2 ,Metropolitian ,conditions Windy,Medium 
0x1907 ,Metropolitian ,conditions Cloudy,Low 
0x2f5f ,Urban ,conditions Windy,Low 
0xbe56 ,Metropolitian ,conditions Sunny,Medium 
0x5e38 ,Urban ,conditions Sandstorms,Jam 
0xae4f ,Urban ,conditions Sandstorms,Jam 
0xa338 ,Metropolitian ,conditions Sandstorms,High 
0xa0fc ,Urban ,conditions Sunny,Medium 
0xd4b6 ,Urban ,conditions Windy,Low 
0x8c8b ,Metropolitian ,conditions Fog,Medium 
0xda9f ,Metropolitian ,conditions Cloudy,Jam 
0xd8f7 ,Urban ,conditions Windy,Jam 
0xd14 ,Metropolitian ,conditions Cloudy,Jam 
0x2f26 ,Urban ,conditions Windy,Medium 
0xaecc ,Metropolitian ,conditions Stormy,Low 
0x2c16 ,Metropolitian ,conditions Stormy,Jam 
0xb5ec ,Metropolitian ,conditions Fog,Medium 
0xa5b0 ,Metropolitian ,conditions Sunny,Low 
0x50e5 ,Metropolitian ,conditions Stormy,Jam 
0x5be ,Urban ,conditions Stormy,Medium 
0x5ba4 ,Metropolitian ,conditions Sandstorms,Medium 
0xdb6f ,Urban ,conditions Fog,Medium 
0x3cee ,Urban ,conditions Cloudy,Jam 
0x7383 ,Metropolitian ,conditions Sandstorms,Low 
0xe172 ,Urban ,conditions Cloudy,Jam 
0x7ba7 ,Metropolitian ,conditions Stormy,Medium 
0xb09a ,Metropolitian ,conditions Windy,Jam 
0xccfc ,Metropolitian ,conditions Sandstorms,Low 
0xade ,Metropolitian ,conditions Fog,Medium 
0x3475 ,Metropolitian ,conditions Windy,Medium 
0x3c03 ,Metropolitian ,conditions Windy,Medium 
0xd80f ,Metropolitian ,conditions Cloudy,Low 
0x6675 ,Metropolitian ,conditions Sandstorms,Medium 
0x6d2b ,Urban ,conditions Sandstorms,Jam 
0x440c ,Metropolitian ,conditions Fog,Jam 
0x7c3b ,Metropolitian ,conditions Windy,Jam 
0xded0 ,Metropolitian ,conditions Sunny,High 
0xa6c2 ,Metropolitian ,conditions Stormy,Low 
0x37e3 ,Metropolitian ,conditions Fog,High 
0xdd60 ,Urban ,conditions Windy,Medium 
0x95e1 ,Metropolitian ,conditions Cloudy,Low 
0x2898 ,Urban ,conditions Windy,Jam 
0x2ca3 ,Urban ,conditions Windy,Low 
0xcfb7 ,Metropolitian ,conditions Fog,Medium 
0x4683 ,Metropolitian ,conditions Stormy,Medium 
0x72bc ,Urban ,conditions Cloudy,High 
0xdda4 ,Metropolitian ,conditions Stormy,Medium 
0x2b40 ,Metropolitian ,conditions Cloudy,Low 
0x968c ,Metropolitian ,conditions Stormy,Jam 
0xb471 ,Metropolitian ,conditions Fog,Jam 
0xb450 ,Metropolitian ,conditions Windy,Low 
0x472c ,Metropolitian ,conditions Sunny,Medium 
0x49d ,Urban ,conditions NaN,NaN 
0x3481 ,Metropolitian ,conditions Sandstorms,Low 
0xcf3a ,Metropolitian ,conditions Stormy,High 
0x4c63 ,Metropolitian ,conditions Cloudy,Medium 
0x5442 ,Metropolitian ,conditions Sunny,Jam 
0xd18c ,Metropolitian ,conditions Sandstorms,Jam 
0x747b ,Metropolitian ,conditions Stormy,High 
0xafa1 ,Metropolitian ,conditions Stormy,Jam 
0x6379 ,Urban ,conditions Sunny,Medium 
0x6699 ,Metropolitian ,conditions Fog,Low 
0x8cd0 ,Metropolitian ,conditions Fog,Medium 
0x1ae2 ,Metropolitian ,conditions Windy,Medium 
0xae30 ,Metropolitian ,conditions Cloudy,Jam 
0xc82d ,Metropolitian ,conditions Fog,Jam 
0x9241 ,Urban ,conditions Windy,Low 
0x7f22 ,Metropolitian ,conditions Windy,Jam 
0x34e3 ,Metropolitian ,conditions Cloudy,High 
0x6dbd ,Urban ,conditions Sunny,Medium 
0x7d8 ,Metropolitian ,conditions Sandstorms,Low 
0xbe88 ,Metropolitian ,conditions Cloudy,Low 
0x990d ,Metropolitian ,conditions Fog,Low 
0xa995 ,Metropolitian ,conditions Windy,Medium 
0x5caa ,Metropolitian ,conditions Windy,Low 
0x529d ,Metropolitian ,conditions Fog,Jam 
0x70d4 ,Metropolitian ,conditions Sandstorms,Low 
0x443c ,Metropolitian ,conditions Fog,Medium 
0x952a ,Metropolitian ,conditions Sunny,Jam 
0x82f0 ,Metropolitian ,conditions Sunny,Medium 
0xdeb9 ,Metropolitian ,conditions Fog,Medium 
0x7ad3 ,Metropolitian ,conditions Cloudy,High 
0xbd8d ,NaN ,conditions Cloudy,Medium 
0xcd9c ,Metropolitian ,conditions Cloudy,Jam 
0x431d ,Metropolitian ,conditions Windy,Jam 
0xe23f ,Metropolitian ,conditions Stormy,Jam 
0x95a3 ,Metropolitian ,conditions Fog,Jam 
0xb350 ,Metropolitian ,conditions Stormy,Jam 
0x5246 ,Metropolitian ,conditions Sunny,Low 
0xaf93 ,Metropolitian ,conditions Sunny,Low 
0x2e61 ,Metropolitian ,conditions Cloudy,Jam 
0x41ad ,Metropolitian ,conditions Stormy,High 
0xd546 ,Metropolitian ,conditions Sandstorms,Low 
0xc6ca ,Metropolitian ,conditions Cloudy,Jam 
0x23ae ,Urban ,conditions Sunny,Jam 
0x34f3 ,Metropolitian ,conditions Cloudy,Low 
0x8ebc ,Metropolitian ,conditions Cloudy,Low 
0x29f1 ,Metropolitian ,conditions Sunny,Medium 
0x21a1 ,Metropolitian ,conditions Sunny,Low 
0x44d5 ,Metropolitian ,conditions Fog,Medium 
0x6a31 ,Metropolitian ,conditions Fog,Jam 
0x32bc ,NaN ,conditions Cloudy,Low 
0xa614 ,Metropolitian ,conditions Windy,Medium 
0xb525 ,Metropolitian ,conditions Sunny,Jam 
0xf25 ,Metropolitian ,conditions Sandstorms,Jam 
0x2fb6 ,Metropolitian ,conditions Cloudy,Jam 
0x2027 ,Urban ,conditions Sandstorms,Medium 
0xc8d2 ,Metropolitian ,conditions Stormy,High 
0x9e0b ,Metropolitian ,conditions Cloudy,High 
0xb01 ,Metropolitian ,conditions Sunny,Low 
0x1bc6 ,Metropolitian ,conditions Stormy,Medium 
0x7bdc ,Metropolitian ,conditions Windy,Low 
0xbbca ,Metropolitian ,conditions Fog,Jam 
0x484e ,Metropolitian ,conditions Stormy,Jam 
0xa6da ,Metropolitian ,conditions Sandstorms,Low 
0x2baa ,Urban ,conditions Sandstorms,Medium 
0x712f ,Metropolitian ,conditions Cloudy,Jam 
0x42ca ,Metropolitian ,conditions Sunny,Medium 
0xcc47 ,Metropolitian ,conditions Stormy,Medium 
0x8a2 ,Metropolitian ,conditions Stormy,Medium 
0x1260 ,Metropolitian ,conditions Sandstorms,High 
0xd7e6 ,Metropolitian ,conditions Sandstorms,Jam 
0x712 ,Metropolitian ,conditions Cloudy,Jam 
0xb239 ,Metropolitian ,conditions Sunny,High 
0x92e6 ,Metropolitian ,conditions Sandstorms,Jam 
0xe1c0 ,Metropolitian ,conditions Fog,Low 
0xcbb ,Metropolitian ,conditions Sandstorms,Low 
0x91f ,Urban ,conditions NaN,NaN 
0x9006 ,Metropolitian ,conditions Cloudy,Jam 
0xb7bc ,Metropolitian ,conditions Sandstorms,Low 
0xa756 ,Metropolitian ,conditions Windy,Low 
0x602 ,Metropolitian ,conditions NaN,NaN 
0xd7d ,Urban ,conditions Sunny,Low 
0xb355 ,Metropolitian ,conditions Stormy,Jam 
0x8b0c ,Metropolitian ,conditions Cloudy,High 
0xb12f ,Metropolitian ,conditions Sandstorms,Jam 
0xc13e ,Metropolitian ,conditions Cloudy,Jam 
0xa961 ,Metropolitian ,conditions Windy,Low 
0x2ade ,Urban ,conditions Stormy,Jam 
0x9fdb ,Metropolitian ,conditions Windy,Low 
0xa860 ,Metropolitian ,conditions Fog,Jam 
0x6cd5 ,Metropolitian ,conditions Cloudy,Low 
0x4cc7 ,Metropolitian ,conditions Sunny,Medium 
0x91d6 ,Metropolitian ,conditions Sunny,Jam 
0x5443 ,Metropolitian ,conditions Sunny,Medium 
0x3913 ,Metropolitian ,conditions Cloudy,Jam 
0x8d7f ,Metropolitian ,conditions Stormy,Medium 
0x87bc ,Metropolitian ,conditions Stormy,Low 
0x81a3 ,NaN ,conditions Cloudy,Jam 
0x1518 ,Metropolitian ,conditions Cloudy,High 
0x35ed ,Urban ,conditions Sandstorms,Medium 
0x6133 ,Metropolitian ,conditions Stormy,Medium 
0x751f ,Metropolitian ,conditions Fog,Low 
0xa9e0 ,Metropolitian ,conditions Windy,Jam 
0x7103 ,Urban ,conditions Cloudy,Medium 
0xa479 ,NaN ,conditions Fog,Low 
0x3206 ,Metropolitian ,conditions Fog,Low 
0x85e8 ,Urban ,conditions Sunny,Low 
0x770a ,Metropolitian ,conditions Sandstorms,Medium 
0x35ea ,Metropolitian ,conditions Cloudy,Low 
0x12e1 ,Metropolitian ,conditions Windy,Medium 
0xa4e3 ,Metropolitian ,conditions Windy,Jam 
0xdfeb ,Metropolitian ,conditions Fog,Medium 
0x758f ,Urban ,conditions Cloudy,Low 
0x2b33 ,Urban ,conditions Sunny,Low 
0x424b ,Metropolitian ,conditions Cloudy,High 
0xb6f7 ,Metropolitian ,conditions Fog,Low 
0x90c1 ,Metropolitian ,conditions Sunny,Medium 
0x5a9f ,Urban ,conditions Sandstorms,Low 
0xb07f ,Metropolitian ,conditions Sunny,Jam 
0x5b8a ,Metropolitian ,conditions Sandstorms,Jam 
0xd5d3 ,Metropolitian ,conditions Cloudy,Medium 
0xae51 ,Urban ,conditions Windy,Medium 
0xdb54 ,Metropolitian ,conditions Cloudy,Medium 
0x8ec ,Metropolitian ,conditions Cloudy,Jam 
0xd1f2 ,Metropolitian ,conditions Sunny,Medium 
0xa4ae ,Metropolitian ,conditions Sunny,Low 
0xd1cb ,Metropolitian ,conditions Windy,Jam 
0x324c ,Metropolitian ,conditions Sunny,Low 
0x85ad ,Urban ,conditions Windy,Medium 
0x9c70 ,Metropolitian ,conditions Fog,Medium 
0x9f1b ,Metropolitian ,conditions Windy,Medium 
0x9635 ,Metropolitian ,conditions Windy,Low 
0x7e7 ,Metropolitian ,conditions Sunny,Jam 
0x6e95 ,Metropolitian ,conditions Fog,Low 
0x7dcc ,Metropolitian ,conditions Cloudy,Jam 
0xa332 ,Metropolitian ,conditions Sunny,Low 
0x5f0f ,Metropolitian ,conditions Cloudy,High 
0x2053 ,Metropolitian ,conditions Stormy,Low 
0x9d7d ,Metropolitian ,conditions Fog,Jam 
0x771a ,Metropolitian ,conditions Sandstorms,Low 
0xca00 ,Urban ,conditions Sandstorms,Low 
0x9711 ,Metropolitian ,conditions Fog,Jam 
0xa890 ,Metropolitian ,conditions Stormy,Low 
0x892c ,Urban ,conditions Stormy,Medium 
0xbf44 ,Semi-Urban ,conditions Sunny,Jam 
0x5c14 ,Metropolitian ,conditions Cloudy,Medium 
0x1c1d ,Metropolitian ,conditions Windy,Jam 
0x434b ,Metropolitian ,conditions Sunny,Jam 
0x6f39 ,Metropolitian ,conditions Windy,Low 
0xafd8 ,Metropolitian ,conditions Cloudy,Low 
0xd14f ,Metropolitian ,conditions Windy,Jam 
0x9326 ,Metropolitian ,conditions Sunny,Jam 
0x1428 ,Metropolitian ,conditions Sandstorms,Medium 
0x717b ,Metropolitian ,conditions Sandstorms,Jam 
0x2625 ,Urban ,conditions Windy,High 
0xba69 ,Metropolitian ,conditions Sandstorms,Jam 
0x83da ,NaN ,conditions Sunny,Low 
0x7913 ,Metropolitian ,conditions Stormy,Medium 
0xe31 ,Metropolitian ,conditions Sandstorms,Jam 
0x8629 ,Urban ,conditions Windy,High 
0x2799 ,Metropolitian ,conditions Stormy,Medium 
0xc6c ,Metropolitian ,conditions Fog,Jam 
0x92f9 ,Urban ,conditions Sunny,Low 
0x93e1 ,Urban ,conditions Cloudy,Medium 
0xc80b ,Metropolitian ,conditions Cloudy,Low 
0x4fbd ,Urban ,conditions Sunny,Jam 
0x6e02 ,Urban ,conditions Sunny,High 
0x60e ,Metropolitian ,conditions Stormy,Jam 
0x5688 ,Metropolitian ,conditions Cloudy,Medium 
0xcf41 ,Urban ,conditions Sunny,High 
0xb5b1 ,Metropolitian ,conditions Cloudy,Low 
0xbabb ,Metropolitian ,conditions Stormy,High 
0x89c7 ,Metropolitian ,conditions Stormy,High 
0x8b1e ,Metropolitian ,conditions Stormy,Jam 
0x62d5 ,Metropolitian ,conditions Sunny,High 
0x564b ,Metropolitian ,conditions Sunny,Jam 
0x69c7 ,Metropolitian ,conditions Windy,Low 
0x6ad4 ,Urban ,conditions Windy,Low 
0x8015 ,Metropolitian ,conditions Cloudy,Low 
0x9ac8 ,Metropolitian ,conditions Cloudy,Low 
0x3515 ,Urban ,conditions Sunny,Low 
0x7e5b ,Metropolitian ,conditions Windy,Low 
0xb653 ,Metropolitian ,conditions Sandstorms,Jam 
0x73b0 ,Metropolitian ,conditions Windy,Jam 
0x173d ,Metropolitian ,conditions Fog,Jam 
0xb646 ,Urban ,conditions Windy,Low 
0xa5cc ,Metropolitian ,conditions Fog,Medium 
0xd252 ,Metropolitian ,conditions Fog,Low 
0x5e74 ,NaN ,conditions Fog,High 
0x7873 ,NaN ,conditions Fog,Low 
0xdbca ,Urban ,conditions Fog,Low 
0x3b37 ,Urban ,conditions Cloudy,Low 
0xc457 ,Metropolitian ,conditions Windy,Jam 
0x609f ,Metropolitian ,conditions Cloudy,Medium 
0x2764 ,Urban ,conditions Stormy,Jam 
0x2a27 ,Metropolitian ,conditions Cloudy,Low 
0x1c45 ,Metropolitian ,conditions Stormy,High 
0xdfdc ,Metropolitian ,conditions Windy,Jam 
0x5a08 ,Metropolitian ,conditions Cloudy,Low 
0x4f0b ,Metropolitian ,conditions Windy,Jam 
0xa89c ,Metropolitian ,conditions Cloudy,High 
0xbf4b ,Metropolitian ,conditions Cloudy,Jam 
0x217b ,Metropolitian ,conditions Cloudy,Low 
0x806d ,Metropolitian ,conditions Sandstorms,Medium 
0x6c73 ,Urban ,conditions Stormy,Low 
0xd7c7 ,Metropolitian ,conditions Fog,Medium 
0x8fbf ,Metropolitian ,conditions Sandstorms,Jam 
0xbb76 ,Metropolitian ,conditions Stormy,Low 
0x2c4f ,Metropolitian ,conditions Windy,Medium 
0xbe0e ,Metropolitian ,conditions Cloudy,Low 
0xd8ed ,Metropolitian ,conditions Sandstorms,Low 
0xac19 ,NaN ,conditions Cloudy,Jam 
0x98d0 ,Metropolitian ,conditions Stormy,Medium 
0x8f0f ,Metropolitian ,conditions Fog,Jam 
0x168b ,Metropolitian ,conditions Windy,Low 
0x1cbb ,Metropolitian ,conditions Fog,Jam 
0x244d ,Metropolitian ,conditions Fog,Low 
0x1d61 ,Metropolitian ,conditions Stormy,Low 
0xd4ae ,Metropolitian ,conditions Sandstorms,Low 
0xb879 ,Metropolitian ,conditions Stormy,Medium 
0x3ccb ,Metropolitian ,conditions Cloudy,Low 
0x662a ,Metropolitian ,conditions Sandstorms,Low 
0x5d2f ,Urban ,conditions Fog,Jam 
0x9a3b ,Urban ,conditions Sunny,Jam 
0xb889 ,Metropolitian ,conditions Windy,Jam 
0xc6d9 ,Urban ,conditions Sandstorms,Medium 
0xe0ba ,NaN ,conditions Stormy,Medium 
0x5ab9 ,Urban ,conditions Sunny,Medium 
0xd802 ,Urban ,conditions Windy,Jam 
0x9152 ,Urban ,conditions Fog,Low 
0xbb17 ,Urban ,conditions Sandstorms,Low 
0x53ab ,Metropolitian ,conditions Fog,Low 
0x3c28 ,Metropolitian ,conditions Stormy,Jam 
0x364f ,Urban ,conditions Fog,Jam 
0xab1e ,Metropolitian ,conditions Windy,Low 
